Data_Hora;Battery;Dew Point;Gust Speed;PAR;RH;Rain;Solar Radiation;Temperature;Water Content;Wind Direction;Wind Speed
2026-03-14 08:30:00Z;4.19;14.5;0.0;1.25;96.82;0.0;0.62;14.98;0.32;102.49;0.0
2026-03-14 08:35:00Z;4.19;14.38;0.0;1.25;96.89;0.0;0.62;14.86;0.32;102.49;0.0
2026-03-14 08:40:00Z;4.19;14.26;0.0;1.25;96.65;0.0;0.62;14.77;0.32;102.49;0.0
2026-03-14 08:45:00Z;4.19;14.4;0.0;1.25;97.27;0.0;0.62;14.81;0.32;102.49;0.0
2026-03-14 08:50:00Z;4.19;14.24;0.0;1.25;96.95;0.0;0.62;14.71;0.32;102.49;0.0
2026-03-14 10:00:00Z;4.19;13.61;0.0;36.25;97.39;0.0;15.62;14.0;0.32;102.49;0.0
2026-03-14 10:05:00Z;4.2;13.66;0.0;51.25;97.6;0.0;24.38;14.02;0.32;102.49;0.0
2026-03-14 10:10:00Z;4.2;13.9;0.0;68.75;97.74;0.0;34.38;14.23;0.32;102.49;0.0
2026-03-14 10:15:00Z;4.21;14.01;0.0;106.25;97.8;0.0;58.12;14.34;0.32;102.49;0.0
2026-03-14 10:20:00Z;4.21;14.36;0.0;153.75;97.84;0.0;91.88;14.68;0.32;102.49;0.0
2026-03-14 10:25:00Z;4.2;14.77;0.0;193.75;97.94;0.0;111.88;15.07;0.32;102.49;0.0
2026-03-14 10:30:00Z;4.2;15.0;0.0;206.25;97.81;0.0;110.62;15.33;0.32;102.49;0.0
2026-03-14 10:35:00Z;4.2;15.03;0.0;231.25;97.59;0.0;125.62;15.39;0.32;102.49;0.0
2026-03-14 10:40:00Z;4.22;15.18;0.0;278.75;97.71;0.0;150.62;15.52;0.32;109.51;0.0
2026-03-14 10:45:00Z;4.24;15.48;1.34;341.25;97.85;0.0;185.62;15.8;0.32;141.8;0.67
2026-03-14 10:50:00Z;4.22;15.69;1.34;371.25;97.83;0.0;199.38;16.01;0.32;130.56;1.0
2026-03-14 10:55:00Z;4.21;15.78;1.34;353.75;97.6;0.0;186.88;16.14;0.32;144.6;1.0
2026-03-14 11:00:00Z;4.21;16.03;1.34;338.75;97.81;0.0;176.88;16.36;0.32;130.56;1.0
2026-03-14 11:05:00Z;4.21;16.2;1.67;306.25;97.51;0.0;156.88;16.57;0.32;108.1;1.34
2026-03-14 11:10:00Z;4.21;16.38;1.67;263.75;97.59;0.0;131.88;16.74;0.32;101.08;1.0
2026-03-14 11:15:00Z;4.2;16.67;2.0;258.75;98.21;0.0;130.62;16.94;0.32;89.85;1.34
2026-03-14 11:20:00Z;4.2;16.59;1.67;333.75;97.55;0.0;171.88;16.96;0.32;103.89;1.0
2026-03-14 13:00:00Z;4.22;17.89;2.34;1276.25;78.85;0.0;660.62;21.7;0.32;116.53;1.0
2026-03-14 13:05:00Z;4.21;17.78;2.34;801.25;77.7;0.0;395.62;21.83;0.32;71.6;1.34
2026-03-14 13:10:00Z;4.21;18.01;2.34;963.75;79.03;0.0;485.62;21.78;0.32;51.95;1.0
2026-03-14 13:15:00Z;4.21;18.12;2.0;701.25;78.73;0.0;356.88;21.95;0.32;113.72;1.0
2026-03-14 13:20:00Z;4.21;18.09;1.67;708.75;78.19;0.0;363.12;22.04;0.32;123.55;1.0
2026-03-14 13:25:00Z;4.21;17.65;2.34;666.25;76.17;0.0;349.38;22.02;0.32;40.71;1.0
2026-03-14 13:30:00Z;4.21;18.26;1.34;686.25;76.92;0.0;355.62;22.49;0.32;98.27;0.67
2026-03-14 13:35:00Z;4.21;18.11;2.34;713.75;75.87;0.0;368.12;22.56;0.32;153.03;1.0
2026-03-14 13:40:00Z;4.21;18.18;2.0;1746.25;75.01;0.0;914.38;22.81;0.32;144.6;1.0
2026-03-14 13:45:00Z;4.21;18.23;2.34;1783.75;74.5;0.0;923.12;22.98;0.32;131.97;1.34
2026-03-14 13:50:00Z;4.2;18.56;3.34;886.25;73.99;0.0;453.12;23.43;0.32;148.82;1.67
2026-03-14 14:05:00Z;4.2;18.35;2.67;896.25;73.79;0.0;463.12;23.26;0.32;110.91;1.34
2026-03-14 14:10:00Z;4.2;18.31;3.01;878.75;72.88;0.0;454.38;23.43;0.32;105.29;1.34
2026-03-14 14:15:00Z;4.2;18.18;2.67;881.25;72.19;0.0;454.38;23.46;0.32;81.43;1.34
2026-03-14 14:20:00Z;4.2;18.25;2.0;878.75;71.29;0.0;454.38;23.74;0.32;113.72;1.34
2026-03-14 14:25:00Z;4.2;18.5;2.0;2136.25;68.7;0.0;1118.12;24.61;0.32;167.07;1.0
2026-03-14 14:30:00Z;4.2;18.3;3.34;1173.75;67.22;0.0;606.88;24.76;0.32;115.12;1.34
2026-03-14 14:35:00Z;4.2;18.48;2.34;996.25;67.65;0.0;511.88;24.85;0.32;124.95;1.34
2026-03-14 14:40:00Z;4.2;17.4;2.67;956.25;64.26;0.0;495.62;24.57;0.32;131.97;1.34
2026-03-14 14:45:00Z;4.2;17.74;3.01;811.25;64.57;0.0;421.88;24.85;0.32;137.58;1.34
2026-03-14 14:50:00Z;4.2;17.5;2.67;786.25;64.17;0.0;410.62;24.7;0.32;153.03;1.67
2026-03-14 16:05:00Z;4.2;17.28;1.67;1876.25;54.22;0.0;965.62;27.32;0.32;119.33;0.67
2026-03-14 16:10:00Z;4.2;16.64;3.01;2163.75;52.46;0.0;1120.62;27.19;0.32;87.04;1.67
2026-03-14 16:15:00Z;4.2;17.23;3.01;1963.75;54.52;0.0;1013.12;27.17;0.32;110.91;1.0
2026-03-14 16:20:00Z;4.2;17.12;3.34;1281.25;53.74;0.0;650.62;27.3;0.32;141.8;1.67
2026-03-14 16:25:00Z;4.2;16.81;3.34;1846.25;53.3;0.0;946.88;27.1;0.32;140.39;2.0
2026-03-14 16:30:00Z;4.2;17.31;3.67;1936.25;55.59;0.0;993.12;26.93;0.32;137.58;2.0
2026-03-14 16:35:00Z;4.2;16.54;3.01;1853.75;53.65;0.0;955.62;26.69;0.32;101.08;1.34
2026-03-14 16:40:00Z;4.2;17.09;1.0;1096.25;53.9;0.0;536.88;27.21;0.32;234.45;0.33
2026-03-14 16:45:00Z;4.2;16.76;3.34;2303.75;52.01;0.0;1194.38;27.47;0.32;102.49;1.34
2026-03-14 16:50:00Z;4.2;16.46;3.34;901.25;52.54;0.0;459.38;26.97;0.32;84.24;1.34
2026-03-14 18:20:00Z;4.2;16.95;2.67;1613.75;49.34;0.0;830.62;28.58;0.32;143.2;1.67
2026-03-14 18:25:00Z;4.2;16.6;3.34;1678.75;49.27;0.0;870.62;28.22;0.32;63.18;1.34
2026-03-14 18:30:00Z;4.2;16.09;3.34;313.75;48.9;0.0;153.12;27.79;0.32;65.98;1.67
2026-03-14 18:35:00Z;4.2;15.84;2.67;698.75;50.13;0.0;351.88;27.1;0.32;108.1;2.0
2026-03-14 18:40:00Z;4.2;16.79;1.67;751.25;51.21;0.0;383.12;27.77;0.32;98.27;1.0
2026-03-14 18:45:00Z;4.2;16.29;3.34;1781.25;50.43;0.0;928.12;27.49;0.32;119.33;2.0
2026-03-14 18:50:00Z;4.2;16.33;3.01;648.75;49.61;0.0;328.12;27.81;0.32;94.06;2.0
2026-03-14 20:00:00Z;4.2;16.35;3.34;321.25;51.0;0.0;155.62;27.36;0.32;186.72;1.34
2026-03-14 20:05:00Z;4.2;16.41;2.0;336.25;52.04;0.0;163.12;27.08;0.32;155.84;1.34
2026-03-14 20:10:00Z;4.2;16.1;2.0;413.75;51.46;0.0;200.62;26.93;0.32;216.2;1.34
2026-03-14 20:15:00Z;4.2;16.17;2.0;383.75;50.93;0.0;190.62;27.19;0.32;199.36;1.34
2026-03-14 20:20:00Z;4.2;16.27;2.0;313.75;51.45;0.0;155.62;27.12;0.32;164.26;1.0
2026-03-14 20:25:00Z;4.2;16.08;2.34;268.75;51.28;0.0;131.88;26.97;0.32;172.68;1.34
2026-03-14 20:30:00Z;4.2;16.22;1.34;233.75;51.81;0.0;115.62;26.95;0.32;164.26;1.0
2026-03-14 20:35:00Z;4.2;16.28;1.34;228.75;52.19;0.0;114.38;26.89;0.32;134.78;1.0
2026-03-14 20:40:00Z;4.2;16.56;1.67;203.75;53.41;0.0;103.12;26.8;0.32;141.8;1.0
2026-03-14 20:45:00Z;4.2;16.42;1.67;166.25;53.4;0.0;84.38;26.65;0.32;160.05;1.0
2026-03-14 20:50:00Z;4.2;16.12;1.34;163.75;52.52;0.0;83.12;26.61;0.32;157.24;0.67
2026-03-14 20:55:00Z;4.21;16.23;1.34;146.25;52.97;0.0;75.62;26.59;0.32;134.78;1.0
2026-03-14 21:00:00Z;4.21;16.18;2.0;126.25;52.91;0.0;65.62;26.54;0.32;147.41;0.67
2026-03-14 21:05:00Z;4.21;16.36;1.0;86.25;53.88;0.0;44.38;26.44;0.32;143.2;0.67
2026-03-14 21:10:00Z;4.21;17.0;1.34;68.75;56.76;0.0;36.88;26.24;0.32;137.58;0.67
2026-03-14 21:15:00Z;4.21;17.31;1.0;81.25;59.37;0.0;44.38;25.82;0.32;98.27;0.67
2026-03-14 21:20:00Z;4.22;16.99;1.0;78.75;59.22;0.0;43.12;25.52;0.32;92.66;0.67
2026-03-14 21:25:00Z;4.21;16.98;1.0;66.25;59.23;0.0;35.62;25.49;0.32;95.47;0.67
2026-03-14 21:30:00Z;4.21;17.02;1.34;56.25;59.87;0.0;29.38;25.37;0.32;94.06;0.67
2026-03-14 21:35:00Z;4.21;17.03;1.34;41.25;60.18;0.0;20.62;25.28;0.32;95.47;0.67
2026-03-14 21:40:00Z;4.21;17.22;0.67;36.25;61.47;0.0;19.38;25.13;0.32;91.25;0.33
2026-03-14 21:45:00Z;4.21;17.15;0.33;31.25;62.06;0.0;15.62;24.89;0.32;92.66;0.0
2026-03-14 21:50:00Z;4.2;17.02;0.0;21.25;62.28;0.0;9.38;24.7;0.32;92.66;0.0
2026-03-14 22:00:00Z;4.2;16.8;0.67;11.25;62.68;0.0;4.38;24.36;0.32;92.66;0.33
2026-03-14 22:05:00Z;4.2;16.86;0.67;11.25;63.8;0.0;9.38;24.12;0.32;92.66;0.0
2026-03-14 22:10:00Z;4.2;16.94;0.0;6.25;65.24;0.0;9.38;23.84;0.32;92.66;0.0
2026-03-14 22:15:00Z;4.2;17.02;0.33;1.25;66.66;0.0;4.38;23.56;0.32;92.66;0.33
2026-03-14 22:20:00Z;4.2;16.88;0.33;1.25;66.92;0.0;0.62;23.35;0.32;92.66;0.0
2026-03-14 22:25:00Z;4.2;16.58;0.67;1.25;66.28;0.0;0.62;23.2;0.32;92.66;0.33
2026-03-14 22:30:00Z;4.2;16.72;0.67;1.25;67.2;0.0;0.62;23.11;0.32;92.66;0.33
2026-03-14 22:35:00Z;4.2;16.53;0.67;1.25;67.03;0.0;0.62;22.96;0.32;92.66;0.33
2026-03-14 22:40:00Z;4.2;16.42;0.67;1.25;66.1;0.0;0.62;23.07;0.32;92.66;0.33
2026-03-14 22:45:00Z;4.2;16.32;0.67;1.25;66.31;0.0;0.62;22.92;0.32;92.66;0.33
2026-03-14 22:50:00Z;4.2;16.32;0.67;1.25;66.62;0.0;0.62;22.83;0.32;96.87;0.33
2026-03-14 23:00:00Z;4.2;16.48;0.67;1.25;67.58;0.0;0.62;22.77;0.32;85.64;0.33
2026-03-14 23:05:00Z;4.2;16.36;0.67;1.25;69.45;0.0;0.62;22.19;0.32;101.08;0.33
2026-03-14 23:10:00Z;4.2;16.42;0.67;1.25;69.56;0.0;0.62;22.23;0.32;101.08;0.33
2026-03-14 23:15:00Z;4.2;16.43;0.33;1.25;70.13;0.0;0.62;22.11;0.32;101.08;0.33
2026-03-14 23:20:00Z;4.2;16.31;0.67;1.25;70.72;0.0;0.62;21.85;0.32;101.08;0.33
2026-03-14 23:25:00Z;4.2;16.36;0.67;1.25;70.75;0.0;0.62;21.89;0.32;101.08;0.33
2026-03-14 23:30:00Z;4.2;16.34;0.0;1.25;71.29;0.0;0.62;21.74;0.32;101.08;0.0
2026-03-14 23:35:00Z;4.2;16.45;0.0;1.25;71.92;0.0;0.62;21.72;0.32;101.08;0.0
2026-03-14 23:40:00Z;4.2;16.58;0.0;1.25;72.4;0.0;0.62;21.74;0.32;101.08;0.0
2026-03-14 23:45:00Z;4.2;16.46;0.0;1.25;72.14;0.0;0.62;21.68;0.32;101.08;0.0
2026-03-14 23:50:00Z;4.2;16.53;0.0;1.25;72.08;0.0;0.62;21.76;0.32;98.27;0.0
2026-03-15 04:50:00Z;4.19;15.06;1.67;1.25;86.0;0.0;0.62;17.41;0.32;126.35;1.0
2026-03-15 04:55:00Z;4.19;15.04;1.34;1.25;86.94;0.0;0.62;17.21;0.32;117.93;1.0
2026-03-15 05:00:00Z;4.19;14.94;1.34;1.25;87.66;0.0;0.62;16.98;0.32;124.95;1.0
2026-03-15 05:05:00Z;4.19;15.02;1.67;1.25;88.47;0.0;0.62;16.91;0.32;133.37;1.0
2026-03-15 05:10:00Z;4.19;15.07;1.67;1.25;88.78;0.0;0.62;16.91;0.32;136.18;1.0
2026-03-15 05:15:00Z;4.19;15.02;1.34;1.25;89.1;0.0;0.62;16.81;0.32;124.95;1.0
2026-03-15 05:20:00Z;4.19;14.73;1.0;1.25;89.01;0.0;0.62;16.53;0.32;124.95;0.33
